,PartitionKey,RowKey,Timestamp,message,etag
298,U5771dfe604f694b380226181f88c4bf3,1582634205,2020-02-25 12:36:45.323313+00:00,img : not a parasite image,"W/""datetime'2020-02-25T12%3A36%3A45.3233131Z'"""
299,U5771dfe604f694b380226181f88c4bf3,1582634224,2020-02-25 12:37:04.376064+00:00,img : Trichuris,"W/""datetime'2020-02-25T12%3A37%3A04.376064Z'"""
300,U5771dfe604f694b380226181f88c4bf3,1582634243,2020-02-25 12:37:23.299078+00:00,img : Trichuris,"W/""datetime'2020-02-25T12%3A37%3A23.2990787Z'"""
301,U5771dfe604f694b380226181f88c4bf3,1582634253,2020-02-25 12:37:33.684277+00:00,ก่อให้เกิดโรคอะไร,"W/""datetime'2020-02-25T12%3A37%3A33.6842776Z'"""
302,U5771dfe604f694b380226181f88c4bf3,1582634258,2020-02-25 12:37:38.358731+00:00,ไข่พยาธิชื่อว่าอะไร,"W/""datetime'2020-02-25T12%3A37%3A38.3587316Z'"""
303,U5771dfe604f694b380226181f88c4bf3,1582634264,2020-02-25 12:37:44.662824+00:00,ตัวเต็มวัยขนาดเท่าไหร่,"W/""datetime'2020-02-25T12%3A37%3A44.6628242Z'"""
304,U5771dfe604f694b380226181f88c4bf3,1582689197,2020-02-26 03:53:17.443867+00:00,img : Trichuris,"W/""datetime'2020-02-26T03%3A53%3A17.4438674Z'"""
305,U5771dfe604f694b380226181f88c4bf3,1582689206,2020-02-26 03:53:26.476298+00:00,img : Trichuris,"W/""datetime'2020-02-26T03%3A53%3A26.4762981Z'"""
306,U5771dfe604f694b380226181f88c4bf3,1582689213,2020-02-26 03:53:33.778592+00:00,img : Trichuris,"W/""datetime'2020-02-26T03%3A53%3A33.7785926Z'"""
307,U58557a68ac8c0ac1babcf30e566c8bfd,1582604263,2020-02-25 04:17:43.406640+00:00,ดี,"W/""datetime'2020-02-25T04%3A17%3A43.4066403Z'"""
308,U58557a68ac8c0ac1babcf30e566c8bfd,1582604288,2020-02-25 04:18:08.221771+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A18%3A08.2217711Z'"""
309,U58557a68ac8c0ac1babcf30e566c8bfd,1582613155,2020-02-25 06:45:55.152233+00:00,img : Ascaris,"W/""datetime'2020-02-25T06%3A45%3A55.1522333Z'"""
310,U58557a68ac8c0ac1babcf30e566c8bfd,1582627201,2020-02-25 10:40:01.912420+00:00,img : Trichuris,"W/""datetime'2020-02-25T10%3A40%3A01.9124203Z'"""
311,U5a6eec08c7e4dca4c8b79c116b41fc27,1582604246,2020-02-25 04:17:26.097421+00:00,สวัสดีครับผมชื่อเบย์แม็ก,"W/""datetime'2020-02-25T04%3A17%3A26.0974212Z'"""
312,U5a6eec08c7e4dca4c8b79c116b41fc27,1582604266,2020-02-25 04:17:46.904993+00:00,ดี,"W/""datetime'2020-02-25T04%3A17%3A46.9049939Z'"""
313,U5a6eec08c7e4dca4c8b79c116b41fc27,1582604503,2020-02-25 04:21:43.995721+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A21%3A43.9957215Z'"""
314,U5a6eec08c7e4dca4c8b79c116b41fc27,1582605116,2020-02-25 04:31:56.306807+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A31%3A56.3068079Z'"""
315,U632caecd438eeb41f13db4546af3caba,1582604243,2020-02-25 04:17:23.444157+00:00,Hi,"W/""datetime'2020-02-25T04%3A17%3A23.4441578Z'"""
316,U632caecd438eeb41f13db4546af3caba,1582604269,2020-02-25 04:17:49.072968+00:00,ดี,"W/""datetime'2020-02-25T04%3A17%3A49.0729683Z'"""
317,U632caecd438eeb41f13db4546af3caba,1582604406,2020-02-25 04:20:06.970398+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A20%3A06.9703985Z'"""
318,U632caecd438eeb41f13db4546af3caba,1582604580,2020-02-25 04:23:00.576348+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A23%3A00.5763486Z'"""
319,U632caecd438eeb41f13db4546af3caba,1582604906,2020-02-25 04:28:26.690755+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A28%3A26.6907555Z'"""
320,U632caecd438eeb41f13db4546af3caba,1582605673,2020-02-25 04:41:13.134362+00:00,I love you,"W/""datetime'2020-02-25T04%3A41%3A13.1343629Z'"""
321,U632caecd438eeb41f13db4546af3caba,1582605686,2020-02-25 04:41:26.819288+00:00,Okay,"W/""datetime'2020-02-25T04%3A41%3A26.8192884Z'"""
322,U632caecd438eeb41f13db4546af3caba,1582605730,2020-02-25 04:42:10.335044+00:00,Hi,"W/""datetime'2020-02-25T04%3A42%3A10.3350441Z'"""
323,U632caecd438eeb41f13db4546af3caba,1582605747,2020-02-25 04:42:28.012880+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A42%3A28.01288Z'"""
324,U632caecd438eeb41f13db4546af3caba,1582605762,2020-02-25 04:42:42.780871+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T04%3A42%3A42.7808718Z'"""
325,U632caecd438eeb41f13db4546af3caba,1582605766,2020-02-25 04:42:46.802482+00:00,อาการ,"W/""datetime'2020-02-25T04%3A42%3A46.8024825Z'"""
326,U632caecd438eeb41f13db4546af3caba,1582605774,2020-02-25 04:42:54.624754+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-25T04%3A42%3A54.6247548Z'"""
327,U632caecd438eeb41f13db4546af3caba,1582605782,2020-02-25 04:43:02.550201+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T04%3A43%3A02.5502016Z'"""
328,U632caecd438eeb41f13db4546af3caba,1582605800,2020-02-25 04:43:20.151173+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A43%3A20.1511735Z'"""
329,U632caecd438eeb41f13db4546af3caba,1582605822,2020-02-25 04:43:42.629529+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A43%3A42.6295294Z'"""
330,U632caecd438eeb41f13db4546af3caba,1582605842,2020-02-25 04:44:02.311045+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A44%3A02.3110458Z'"""
331,U632caecd438eeb41f13db4546af3caba,1582605897,2020-02-25 04:44:57.314801+00:00,มันคือ taenia ,"W/""datetime'2020-02-25T04%3A44%3A57.3148018Z'"""
332,U632caecd438eeb41f13db4546af3caba,1582605932,2020-02-25 04:45:32.819792+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A45%3A32.8197923Z'"""
333,U632caecd438eeb41f13db4546af3caba,1582605950,2020-02-25 04:45:50.777452+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A45%3A50.7774525Z'"""
334,U632caecd438eeb41f13db4546af3caba,1582606199,2020-02-25 04:49:59.706606+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A49%3A59.7066065Z'"""
335,U632caecd438eeb41f13db4546af3caba,1582606210,2020-02-25 04:50:10.853137+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T04%3A50%3A10.8531371Z'"""
336,U632caecd438eeb41f13db4546af3caba,1582606227,2020-02-25 04:50:27.673913+00:00,วิธีป้องกัน,"W/""datetime'2020-02-25T04%3A50%3A27.6739136Z'"""
337,U632caecd438eeb41f13db4546af3caba,1582606232,2020-02-25 04:50:32.157621+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-25T04%3A50%3A32.157621Z'"""
338,U632caecd438eeb41f13db4546af3caba,1582606243,2020-02-25 04:50:43.156116+00:00,ไข่พยาธิกลุ่มใด,"W/""datetime'2020-02-25T04%3A50%3A43.1561161Z'"""
339,U632caecd438eeb41f13db4546af3caba,1582606250,2020-02-25 04:50:50.115320+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T04%3A50%3A50.1153203Z'"""
340,U632caecd438eeb41f13db4546af3caba,1582606253,2020-02-25 04:50:53.477376+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T04%3A50%3A53.4773768Z'"""
341,U632caecd438eeb41f13db4546af3caba,1582606846,2020-02-25 05:00:46.505270+00:00,img : Ascaris,"W/""datetime'2020-02-25T05%3A00%3A46.5052701Z'"""
342,U632caecd438eeb41f13db4546af3caba,1582606860,2020-02-25 05:01:00.644431+00:00,img : Trichuris,"W/""datetime'2020-02-25T05%3A01%3A00.6444314Z'"""
343,U632caecd438eeb41f13db4546af3caba,1582606886,2020-02-25 05:01:26.393235+00:00,img : not a parasite image,"W/""datetime'2020-02-25T05%3A01%3A26.3932357Z'"""
344,U632caecd438eeb41f13db4546af3caba,1582614854,2020-02-25 07:14:14.294388+00:00,img : Trichuris,"W/""datetime'2020-02-25T07%3A14%3A14.294388Z'"""
345,U632caecd438eeb41f13db4546af3caba,1582614887,2020-02-25 07:14:47.333151+00:00,img : not a parasite image,"W/""datetime'2020-02-25T07%3A14%3A47.3331516Z'"""
346,U632caecd438eeb41f13db4546af3caba,1582614893,2020-02-25 07:14:53.623238+00:00,img : hookworms,"W/""datetime'2020-02-25T07%3A14%3A53.6232389Z'"""
347,U632caecd438eeb41f13db4546af3caba,1582614899,2020-02-25 07:14:59.456758+00:00,img : not a parasite image,"W/""datetime'2020-02-25T07%3A14%3A59.4567585Z'"""
348,U632caecd438eeb41f13db4546af3caba,1582614913,2020-02-25 07:15:13.177408+00:00,img : Trichuris,"W/""datetime'2020-02-25T07%3A15%3A13.1774081Z'"""
349,U632caecd438eeb41f13db4546af3caba,1582643882,2020-02-25 15:18:02.435879+00:00,img : Ascaris,"W/""datetime'2020-02-25T15%3A18%3A02.4358797Z'"""
350,U632caecd438eeb41f13db4546af3caba,1582643897,2020-02-25 15:18:17.475754+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T15%3A18%3A17.4757546Z'"""
351,U632caecd438eeb41f13db4546af3caba,1582643952,2020-02-25 15:19:12.584463+00:00,img : Enterobius,"W/""datetime'2020-02-25T15%3A19%3A12.584463Z'"""
352,U632caecd438eeb41f13db4546af3caba,1582643969,2020-02-25 15:19:29.320129+00:00,img : not a parasite image,"W/""datetime'2020-02-25T15%3A19%3A29.3201296Z'"""
353,U632caecd438eeb41f13db4546af3caba,1582643991,2020-02-25 15:19:51.705364+00:00,img : not a parasite image,"W/""datetime'2020-02-25T15%3A19%3A51.7053647Z'"""
354,U632caecd438eeb41f13db4546af3caba,1582644028,2020-02-25 15:20:28.313737+00:00,img : not a parasite image,"W/""datetime'2020-02-25T15%3A20%3A28.313737Z'"""
355,U632caecd438eeb41f13db4546af3caba,1582644664,2020-02-25 15:31:04.135777+00:00,img : Ascaris,"W/""datetime'2020-02-25T15%3A31%3A04.1357775Z'"""
356,U632caecd438eeb41f13db4546af3caba,1582644671,2020-02-25 15:31:11.907486+00:00,ลักษณะทั่วไปตัวเต็มวัย,"W/""datetime'2020-02-25T15%3A31%3A11.9074868Z'"""
357,U632caecd438eeb41f13db4546af3caba,1582644678,2020-02-25 15:31:18.222832+00:00,ก่อให้เกิดโรคอะไร,"W/""datetime'2020-02-25T15%3A31%3A18.2228329Z'"""
358,U632caecd438eeb41f13db4546af3caba,1582644684,2020-02-25 15:31:24.063107+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-25T15%3A31%3A24.0631075Z'"""
359,U632caecd438eeb41f13db4546af3caba,1582644694,2020-02-25 15:31:34.854693+00:00,ตัวเต็มวัยขนาดเท่าไหร่,"W/""datetime'2020-02-25T15%3A31%3A34.8546934Z'"""
360,U632caecd438eeb41f13db4546af3caba,1582684978,2020-02-26 02:42:58.848777+00:00,img : not a parasite image,"W/""datetime'2020-02-26T02%3A42%3A58.8487773Z'"""
361,U632caecd438eeb41f13db4546af3caba,1582684987,2020-02-26 02:43:07.490020+00:00,img : not a parasite image,"W/""datetime'2020-02-26T02%3A43%3A07.4900208Z'"""
362,U632caecd438eeb41f13db4546af3caba,1582684995,2020-02-26 02:43:15.844518+00:00,img : Ascaris,"W/""datetime'2020-02-26T02%3A43%3A15.844518Z'"""
363,U632caecd438eeb41f13db4546af3caba,1582685004,2020-02-26 02:43:24.170651+00:00,img : not a parasite image,"W/""datetime'2020-02-26T02%3A43%3A24.1706516Z'"""
364,U632caecd438eeb41f13db4546af3caba,1582685032,2020-02-26 02:43:52.388734+00:00,img : Trichuris,"W/""datetime'2020-02-26T02%3A43%3A52.3887343Z'"""
365,U632caecd438eeb41f13db4546af3caba,1582685044,2020-02-26 02:44:04.898860+00:00,img : Trichuris,"W/""datetime'2020-02-26T02%3A44%3A04.8988601Z'"""
366,U632caecd438eeb41f13db4546af3caba,1582685068,2020-02-26 02:44:28.605609+00:00,img : hookworms,"W/""datetime'2020-02-26T02%3A44%3A28.6056099Z'"""
367,U66b2471f1e293e199833e8f3a4a912b6,1582604234,2020-02-25 04:17:14.644741+00:00,ดีค่าา,"W/""datetime'2020-02-25T04%3A17%3A14.6447417Z'"""
368,U66b2471f1e293e199833e8f3a4a912b6,1582604406,2020-02-25 04:20:06.259359+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A20%3A06.2593595Z'"""
369,U66b2471f1e293e199833e8f3a4a912b6,1582605189,2020-02-25 04:33:09.321120+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A33%3A09.3211204Z'"""
370,U66b2471f1e293e199833e8f3a4a912b6,1582608279,2020-02-25 05:24:39.350960+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T05%3A24%3A39.3509605Z'"""
371,U66b2471f1e293e199833e8f3a4a912b6,1582608285,2020-02-25 05:24:45.254354+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T05%3A24%3A45.2543549Z'"""
372,U66b2471f1e293e199833e8f3a4a912b6,1582608292,2020-02-25 05:24:53.002082+00:00,ลักษณะเด่นตัวเต็มวัย,"W/""datetime'2020-02-25T05%3A24%3A53.0020827Z'"""
373,U66b2471f1e293e199833e8f3a4a912b6,1582608299,2020-02-25 05:24:59.507658+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-25T05%3A24%3A59.5076585Z'"""
374,U66b2471f1e293e199833e8f3a4a912b6,1582608325,2020-02-25 05:25:25.741291+00:00,img : Ascaris,"W/""datetime'2020-02-25T05%3A25%3A25.7412917Z'"""
375,U66b2471f1e293e199833e8f3a4a912b6,1582608329,2020-02-25 05:25:29.804773+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T05%3A25%3A29.8047739Z'"""
376,U66b2471f1e293e199833e8f3a4a912b6,1582608334,2020-02-25 05:25:34.851497+00:00,ลักษณะทั่วไปตัวเต็มวัย,"W/""datetime'2020-02-25T05%3A25%3A34.8514979Z'"""
377,U66b2471f1e293e199833e8f3a4a912b6,1582608342,2020-02-25 05:25:42.262581+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-25T05%3A25%3A42.2625816Z'"""
378,U66b2471f1e293e199833e8f3a4a912b6,1582608346,2020-02-25 05:25:46.897701+00:00,วิธีป้องกัน,"W/""datetime'2020-02-25T05%3A25%3A46.8977019Z'"""
379,U66b2471f1e293e199833e8f3a4a912b6,1582608399,2020-02-25 05:26:39.584455+00:00,img : Trichuris,"W/""datetime'2020-02-25T05%3A26%3A39.5844555Z'"""
380,U66b2471f1e293e199833e8f3a4a912b6,1582608416,2020-02-25 05:26:56.547307+00:00,แอ่ดดด ผิดค่าาา,"W/""datetime'2020-02-25T05%3A26%3A56.5473071Z'"""
381,U66b2471f1e293e199833e8f3a4a912b6,1582608472,2020-02-25 05:27:52.565877+00:00,img : Ascaris,"W/""datetime'2020-02-25T05%3A27%3A52.5658771Z'"""
382,U66b2471f1e293e199833e8f3a4a912b6,1582608481,2020-02-25 05:28:01.786811+00:00,แอ่ดดดดด ผิดค่าาาา,"W/""datetime'2020-02-25T05%3A28%3A01.7868112Z'"""
383,U66b2471f1e293e199833e8f3a4a912b6,1582646713,2020-02-25 16:05:13.813486+00:00,img : not a parasite image,"W/""datetime'2020-02-25T16%3A05%3A13.8134865Z'"""
384,U66b2471f1e293e199833e8f3a4a912b6,1582646754,2020-02-25 16:05:54.127867+00:00,img : OV,"W/""datetime'2020-02-25T16%3A05%3A54.1278679Z'"""
385,U66b2471f1e293e199833e8f3a4a912b6,1582646760,2020-02-25 16:06:00.466413+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T16%3A06%3A00.4664134Z'"""
386,U66b2471f1e293e199833e8f3a4a912b6,1582646763,2020-02-25 16:06:03.479966+00:00,อาการ,"W/""datetime'2020-02-25T16%3A06%3A03.4799663Z'"""
387,U66b2471f1e293e199833e8f3a4a912b6,1582646767,2020-02-25 16:06:07.541012+00:00,ลักษณะเด่นตัวเต็มวัย,"W/""datetime'2020-02-25T16%3A06%3A07.5410127Z'"""
388,U66b2471f1e293e199833e8f3a4a912b6,1582646773,2020-02-25 16:06:13.992305+00:00,ก่อให้เกิดโรคอะไร,"W/""datetime'2020-02-25T16%3A06%3A13.9923056Z'"""
389,U66b2471f1e293e199833e8f3a4a912b6,1582646780,2020-02-25 16:06:20.535062+00:00,วิธีการรักษา,"W/""datetime'2020-02-25T16%3A06%3A20.5350622Z'"""
390,U66b2471f1e293e199833e8f3a4a912b6,1582646839,2020-02-25 16:07:19.946838+00:00,img : Taenia,"W/""datetime'2020-02-25T16%3A07%3A19.9468389Z'"""
391,U66b2471f1e293e199833e8f3a4a912b6,1582646844,2020-02-25 16:07:24.793997+00:00,ไข่พยาธิกลุ่มใด,"W/""datetime'2020-02-25T16%3A07%3A24.7939978Z'"""
392,U66b2471f1e293e199833e8f3a4a912b6,1582646855,2020-02-25 16:07:35.049214+00:00,ลักษณะทั่วไปตัวเต็มวัย,"W/""datetime'2020-02-25T16%3A07%3A35.0492142Z'"""
393,U66b2471f1e293e199833e8f3a4a912b6,1582646862,2020-02-25 16:07:42.284219+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-25T16%3A07%3A42.284219Z'"""
394,U66b2471f1e293e199833e8f3a4a912b6,1582646869,2020-02-25 16:07:49.428119+00:00,วิธีการรักษา,"W/""datetime'2020-02-25T16%3A07%3A49.4281197Z'"""
395,U66b2471f1e293e199833e8f3a4a912b6,1582646906,2020-02-25 16:08:26.577521+00:00,img : MIF,"W/""datetime'2020-02-25T16%3A08%3A26.5775218Z'"""
396,U66b2471f1e293e199833e8f3a4a912b6,1582646955,2020-02-25 16:09:15.679662+00:00,ไข่พยาธิชื่อว่าอะไร,"W/""datetime'2020-02-25T16%3A09%3A15.6796623Z'"""
397,U66b2471f1e293e199833e8f3a4a912b6,1582646960,2020-02-25 16:09:20.765862+00:00,ตัวเต็มวัยขนาดเท่าไหร่,"W/""datetime'2020-02-25T16%3A09%3A20.7658621Z'"""
398,U6c4a48e66b0853f108445c61695e6156,1582604266,2020-02-25 04:17:46.526668+00:00,สวัสดี,"W/""datetime'2020-02-25T04%3A17%3A46.5266685Z'"""
399,U6c4a48e66b0853f108445c61695e6156,1582604288,2020-02-25 04:18:08.406120+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A18%3A08.4061207Z'"""
400,U6c4a48e66b0853f108445c61695e6156,1582604310,2020-02-25 04:18:30.293579+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-25T04%3A18%3A30.2935794Z'"""
401,U6c4a48e66b0853f108445c61695e6156,1582604313,2020-02-25 04:18:33.691746+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T04%3A18%3A33.6917467Z'"""
402,U6c4a48e66b0853f108445c61695e6156,1582604384,2020-02-25 04:19:45.004889+00:00,img : OV,"W/""datetime'2020-02-25T04%3A19%3A45.0048899Z'"""
403,U6c4a48e66b0853f108445c61695e6156,1582604402,2020-02-25 04:20:02.859814+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-25T04%3A20%3A02.8598148Z'"""
404,U6c4a48e66b0853f108445c61695e6156,1582604520,2020-02-25 04:22:00.069234+00:00,img : MIF,"W/""datetime'2020-02-25T04%3A22%3A00.0692343Z'"""
405,U6c4a48e66b0853f108445c61695e6156,1582604533,2020-02-25 04:22:13.194745+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A22%3A13.1947456Z'"""
406,U6c4a48e66b0853f108445c61695e6156,1582604553,2020-02-25 04:22:33.125156+00:00,ลักษณะทั่วไปตัวเต็มวัย,"W/""datetime'2020-02-25T04%3A22%3A33.1251568Z'"""
407,U6c4a48e66b0853f108445c61695e6156,1582604557,2020-02-25 04:22:37.192165+00:00,ไข่พยาธิชื่อว่าอะไร,"W/""datetime'2020-02-25T04%3A22%3A37.1921656Z'"""
408,U6c4a48e66b0853f108445c61695e6156,1582604565,2020-02-25 04:22:45.936982+00:00,ก่อให้เกิดโรคอะไร,"W/""datetime'2020-02-25T04%3A22%3A45.9369825Z'"""
409,U6c4a48e66b0853f108445c61695e6156,1582604572,2020-02-25 04:22:52.266763+00:00,วิธีป้องกัน,"W/""datetime'2020-02-25T04%3A22%3A52.2667631Z'"""
410,U6c4a48e66b0853f108445c61695e6156,1582605185,2020-02-25 04:33:05.481457+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A33%3A05.4814578Z'"""
411,U6c4a48e66b0853f108445c61695e6156,1582605197,2020-02-25 04:33:17.653473+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A33%3A17.6534739Z'"""
412,U6c4a48e66b0853f108445c61695e6156,1582605225,2020-02-25 04:33:45.751176+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A33%3A45.7511764Z'"""
413,U6c4a48e66b0853f108445c61695e6156,1582605299,2020-02-25 04:34:59.995536+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A34%3A59.9955363Z'"""
414,U6c4a48e66b0853f108445c61695e6156,1582605310,2020-02-25 04:35:10.850844+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A35%3A10.8508445Z'"""
415,U6c4a48e66b0853f108445c61695e6156,1582605339,2020-02-25 04:35:39.911067+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A35%3A39.9110673Z'"""
416,U6c4a48e66b0853f108445c61695e6156,1582605360,2020-02-25 04:36:00.318695+00:00,เก่งจัง,"W/""datetime'2020-02-25T04%3A36%3A00.3186956Z'"""
417,U6c4a48e66b0853f108445c61695e6156,1582605383,2020-02-25 04:36:23.419460+00:00,สู้ๆงับ,"W/""datetime'2020-02-25T04%3A36%3A23.4194605Z'"""
418,U6c4a48e66b0853f108445c61695e6156,1582606441,2020-02-25 04:54:01.125049+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A54%3A01.1250497Z'"""
419,U6c4a48e66b0853f108445c61695e6156,1582607481,2020-02-25 05:11:21.618112+00:00,img : hookworms,"W/""datetime'2020-02-25T05%3A11%3A21.6181126Z'"""
420,U6c4a48e66b0853f108445c61695e6156,1582607494,2020-02-25 05:11:34.045005+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T05%3A11%3A34.0450053Z'"""
421,U6c4a48e66b0853f108445c61695e6156,1582607509,2020-02-25 05:11:49.151843+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T05%3A11%3A49.1518436Z'"""
422,U73190a76c7972e2ea14569920cb1fb8f,1582604539,2020-02-25 04:22:19.475712+00:00,จัดเป็นไข่พยาธิในกลุ่มใด,"W/""datetime'2020-02-25T04%3A22%3A19.4757124Z'"""
423,U73190a76c7972e2ea14569920cb1fb8f,1582604548,2020-02-25 04:22:28.320325+00:00,อาการ,"W/""datetime'2020-02-25T04%3A22%3A28.320325Z'"""
424,U73190a76c7972e2ea14569920cb1fb8f,1582604719,2020-02-25 04:25:19.071031+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A25%3A19.0710311Z'"""
425,U73190a76c7972e2ea14569920cb1fb8f,1582618189,2020-02-25 08:09:49.831273+00:00,img : MIF,"W/""datetime'2020-02-25T08%3A09%3A49.8312735Z'"""
426,U73190a76c7972e2ea14569920cb1fb8f,1582618247,2020-02-25 08:10:47.598848+00:00,img : not a parasite image,"W/""datetime'2020-02-25T08%3A10%3A47.5988486Z'"""
427,U778de630cf88b28b355f3d256acd73be,1582633912,2020-02-25 12:31:52.952029+00:00,ดีจ้า,"W/""datetime'2020-02-25T12%3A31%3A52.9520297Z'"""
428,U778de630cf88b28b355f3d256acd73be,1582633930,2020-02-25 12:32:10.748705+00:00,img : not a parasite image,"W/""datetime'2020-02-25T12%3A32%3A10.7487057Z'"""
429,U778de630cf88b28b355f3d256acd73be,1582633978,2020-02-25 12:32:58.207602+00:00,img : not a parasite image,"W/""datetime'2020-02-25T12%3A32%3A58.2076021Z'"""
430,U778de630cf88b28b355f3d256acd73be,1582633998,2020-02-25 12:33:18.605483+00:00,img : not a parasite image,"W/""datetime'2020-02-25T12%3A33%3A18.6054832Z'"""
431,U778de630cf88b28b355f3d256acd73be,1582634017,2020-02-25 12:33:37.825585+00:00,img : Taenia,"W/""datetime'2020-02-25T12%3A33%3A37.825585Z'"""
432,U778de630cf88b28b355f3d256acd73be,1582634319,2020-02-25 12:38:39.753067+00:00,img : Trichuris,"W/""datetime'2020-02-25T12%3A38%3A39.7530674Z'"""
433,U778de630cf88b28b355f3d256acd73be,1582634564,2020-02-25 12:42:44.291638+00:00,img : hookworms,"W/""datetime'2020-02-25T12%3A42%3A44.2916383Z'"""
434,U778de630cf88b28b355f3d256acd73be,1582634853,2020-02-25 12:47:33.954687+00:00,img : not a parasite image,"W/""datetime'2020-02-25T12%3A47%3A33.9546879Z'"""
435,U778de630cf88b28b355f3d256acd73be,1582634882,2020-02-25 12:48:02.191157+00:00,img : Trichuris,"W/""datetime'2020-02-25T12%3A48%3A02.1911577Z'"""
436,U778de630cf88b28b355f3d256acd73be,1582635169,2020-02-25 12:52:49.774059+00:00,img : Taenia,"W/""datetime'2020-02-25T12%3A52%3A49.7740597Z'"""
437,U778de630cf88b28b355f3d256acd73be,1582635286,2020-02-25 12:54:46.595619+00:00,img : Trichuris,"W/""datetime'2020-02-25T12%3A54%3A46.5956192Z'"""
438,U778de630cf88b28b355f3d256acd73be,1582635325,2020-02-25 12:55:25.283299+00:00,img : Ascaris,"W/""datetime'2020-02-25T12%3A55%3A25.2832999Z'"""
439,U7db86b7a264084c20786bae9bb7f2b38,1582604419,2020-02-25 04:20:19.415316+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A20%3A19.4153168Z'"""
440,U7db86b7a264084c20786bae9bb7f2b38,1582604536,2020-02-25 04:22:16.941811+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A22%3A16.9418114Z'"""
441,U7db86b7a264084c20786bae9bb7f2b38,1582604713,2020-02-25 04:25:13.210095+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A25%3A13.210095Z'"""
442,U7db86b7a264084c20786bae9bb7f2b38,1582604959,2020-02-25 04:29:19.683056+00:00,img : hookworms,"W/""datetime'2020-02-25T04%3A29%3A19.6830561Z'"""
443,U7db86b7a264084c20786bae9bb7f2b38,1582604971,2020-02-25 04:29:31.370384+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T04%3A29%3A31.3703844Z'"""
444,U7db86b7a264084c20786bae9bb7f2b38,1582604987,2020-02-25 04:29:47.397101+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-25T04%3A29%3A47.3971017Z'"""
445,U7ff97463d7ffa50c49e51ae1fad6f9d1,1582694566,2020-02-26 05:22:46.222061+00:00,img : Trichuris,"W/""datetime'2020-02-26T05%3A22%3A46.2220618Z'"""
